shot_id,game_date,action_type,loc_x,loc_y,total_seconds_remaining,period,playoffs,season,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,opponent,Home_vs_Away,lat,lon
8798,2/8/2006,Layup Shot,0,0,346,4,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,HOU,Away,34.0443,-118.2698
8802,2/11/2006,Fadeaway Jump Shot,143,69,671,1,0,2005-06,15,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,MEM,Home,33.9753,-118.1268
8805,2/11/2006,Layup Shot,0,0,283,1,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,MEM,Home,34.0443,-118.2698
8810,2/11/2006,Jump Shot,167,91,694,3,0,2005-06,19,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,MEM,Home,33.9533,-118.1028
8811,2/11/2006,Jump Shot,94,160,554,3,0,2005-06,18,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,MEM,Home,33.8843,-118.1758
8812,2/11/2006,Slam Dunk Shot,0,0,495,3,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,MEM,Home,34.0443,-118.2698
8819,2/11/2006,Jump Shot,186,178,584,4,0,2005-06,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,MEM,Home,33.8663,-118.0838
8820,2/11/2006,Jump Shot,84,146,549,4,0,2005-06,16,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,MEM,Home,33.8983,-118.1858
8821,2/11/2006,Jump Shot,36,187,516,4,0,2005-06,19,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,MEM,Home,33.8573,-118.2338
8827,2/11/2006,Running Jump Shot,140,17,176,4,0,2005-06,14,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,MEM,Home,34.0273,-118.1298
8828,2/11/2006,Jump Shot,120,164,67,4,0,2005-06,20,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,MEM,Home,33.8803,-118.1498
8835,2/13/2006,Fadeaway Jump Shot,128,-3,5,1,0,2005-06,12,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,UTA,Home,34.0473,-118.1418
8839,2/13/2006,Jump Shot,62,252,461,3,0,2005-06,25,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,UTA,Home,33.7923,-118.2078
8842,2/13/2006,Jump Shot,-90,176,126,3,0,2005-06,19,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,UTA,Home,33.8683,-118.3598
8843,2/13/2006,Jump Shot,-174,186,97,3,0,2005-06,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,UTA,Home,33.8583,-118.4438
8848,2/13/2006,Driving Layup Shot,0,0,181,4,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,UTA,Home,34.0443,-118.2698
8850,2/15/2006,Jump Shot,100,233,689,1,0,2005-06,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,ATL,Home,33.8113,-118.1698
8852,2/15/2006,Jump Shot,-184,105,407,1,0,2005-06,21,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,ATL,Home,33.9393,-118.4538
8853,2/15/2006,Jump Shot,121,252,311,1,0,2005-06,27,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,ATL,Home,33.7923,-118.1488
8857,2/15/2006,Jump Shot,-194,186,645,2,0,2005-06,26,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,ATL,Home,33.8583,-118.4638
8859,2/15/2006,Turnaround Jump Shot,-67,194,421,2,0,2005-06,20,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,ATL,Home,33.8503,-118.3368
8862,2/15/2006,Running Jump Shot,166,30,148,2,0,2005-06,16,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,ATL,Home,34.0143,-118.1038
8863,2/15/2006,Slam Dunk Shot,0,0,33,2,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,ATL,Home,34.0443,-118.2698
8866,2/15/2006,Jump Shot,189,233,308,3,0,2005-06,30,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,ATL,Home,33.8113,-118.0808
8867,2/15/2006,Turnaround Jump Shot,121,128,184,3,0,2005-06,17,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,ATL,Home,33.9163,-118.1488
8871,2/15/2006,Layup Shot,0,0,453,4,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,ATL,Home,34.0443,-118.2698
8874,2/15/2006,Reverse Layup Shot,0,0,206,4,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,ATL,Home,34.0443,-118.2698
8878,2/21/2006,Jump Hook Shot,18,51,557,1,0,2005-06,5,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,POR,Home,33.9933,-118.2518
8879,2/21/2006,Alley Oop Layup shot,0,0,401,1,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,POR,Home,34.0443,-118.2698
8881,2/21/2006,Jump Shot,141,212,244,2,0,2005-06,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,POR,Home,33.8323,-118.1288
8886,2/21/2006,Jump Shot,186,191,233,3,0,2005-06,26,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,POR,Home,33.8533,-118.0838
8892,2/21/2006,Jump Shot,164,201,346,4,0,2005-06,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,POR,Home,33.8433,-118.1058
8894,2/21/2006,Jump Shot,0,210,246,4,0,2005-06,21,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,POR,Home,33.8343,-118.2698
8895,2/21/2006,Jump Shot,121,247,219,4,0,2005-06,27,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,POR,Home,33.7973,-118.1488
8896,2/21/2006,Jump Shot,128,229,166,4,0,2005-06,26,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,POR,Home,33.8153,-118.1418
8899,2/23/2006,Driving Dunk Shot,0,0,358,1,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAC,Home,34.0443,-118.2698
8900,2/23/2006,Jump Shot,-113,224,299,1,0,2005-06,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,SAC,Home,33.8203,-118.3828
8901,2/23/2006,Jump Shot,1,250,223,1,0,2005-06,25,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,SAC,Home,33.7943,-118.2688
8903,2/23/2006,Driving Layup Shot,0,0,128,1,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAC,Home,34.0443,-118.2698
8908,2/23/2006,Layup Shot,0,0,414,2,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAC,Home,34.0443,-118.2698
8911,2/23/2006,Jump Shot,110,0,679,3,0,2005-06,11,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,SAC,Home,34.0443,-118.1598
8912,2/23/2006,Jump Shot,123,115,457,3,0,2005-06,16,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,SAC,Home,33.9293,-118.1468
8913,2/23/2006,Jump Shot,-194,176,432,3,0,2005-06,26,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,SAC,Home,33.8683,-118.4638
8915,2/23/2006,Layup Shot,0,0,614,4,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAC,Home,34.0443,-118.2698
8917,2/23/2006,Turnaround Jump Shot,-113,33,522,4,0,2005-06,11,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,SAC,Home,34.0113,-118.3828
8919,2/23/2006,Jump Shot,-189,2,492,4,0,2005-06,18,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,SAC,Home,34.0423,-118.4588
8921,2/23/2006,Jump Shot,-130,214,336,4,0,2005-06,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,SAC,Home,33.8303,-118.3998
8923,2/23/2006,Driving Dunk Shot,0,0,273,4,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAC,Home,34.0443,-118.2698
8925,2/24/2006,Jump Shot,169,117,297,1,0,2005-06,20,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,LAC,Away,33.9273,-118.1008
8927,2/24/2006,Driving Layup Shot,0,0,248,1,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,LAC,Away,34.0443,-118.2698
8929,2/24/2006,Jump Shot,-94,258,55,1,0,2005-06,27,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,LAC,Away,33.7863,-118.3638
8931,2/24/2006,Jump Shot,-172,201,666,2,0,2005-06,26,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,LAC,Away,33.8433,-118.4418
8933,2/24/2006,Jump Shot,164,187,540,2,0,2005-06,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,LAC,Away,33.8573,-118.1058
8934,2/24/2006,Jump Shot,118,-11,511,2,0,2005-06,11,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,LAC,Away,34.0553,-118.1518
8936,2/24/2006,Driving Layup Shot,0,0,198,2,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,LAC,Away,34.0443,-118.2698
8938,2/24/2006,Reverse Layup Shot,0,0,58,2,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,LAC,Away,34.0443,-118.2698
8942,2/24/2006,Slam Dunk Shot,0,0,712,4,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,LAC,Away,34.0443,-118.2698
8945,2/24/2006,Jump Shot,204,130,410,4,0,2005-06,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,LAC,Away,33.9143,-118.0658
8948,2/24/2006,Jump Shot,140,-9,247,4,0,2005-06,14,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,LAC,Away,34.0533,-118.1298
8955,2/26/2006,Jump Shot,-168,217,512,1,0,2005-06,27,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,BOS,Home,33.8273,-118.4378
8956,2/26/2006,Jump Shot,151,210,410,1,0,2005-06,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,BOS,Home,33.8343,-118.1188
8960,2/26/2006,Layup Shot,0,0,11,1,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,BOS,Home,34.0443,-118.2698
8962,2/26/2006,Driving Layup Shot,0,0,405,2,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,BOS,Home,34.0443,-118.2698
8963,2/26/2006,Driving Layup Shot,0,0,376,2,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,BOS,Home,34.0443,-118.2698
8964,2/26/2006,Jump Shot,225,87,327,2,0,2005-06,24,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,BOS,Home,33.9573,-118.0448
8965,2/26/2006,Layup Shot,0,0,145,2,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,BOS,Home,34.0443,-118.2698
8970,2/26/2006,Fadeaway Jump Shot,-54,71,293,3,0,2005-06,8,1,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,BOS,Home,33.9733,-118.3238
8972,2/26/2006,Driving Layup Shot,0,0,28,3,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,BOS,Home,34.0443,-118.2698
8976,2/28/2006,Jump Shot,74,135,689,1,0,2005-06,15,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,ORL,Home,33.9093,-118.1958
8977,2/28/2006,Reverse Layup Shot,0,0,225,1,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,ORL,Home,34.0443,-118.2698
8978,2/28/2006,Jump Shot,-181,161,30,1,0,2005-06,24,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,ORL,Home,33.8833,-118.4508
8982,2/28/2006,Jump Shot,174,176,466,3,0,2005-06,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,ORL,Home,33.8683,-118.0958
8984,2/28/2006,Fadeaway Jump Shot,159,-23,198,3,0,2005-06,16,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,ORL,Home,34.0673,-118.1108
8985,2/28/2006,Jump Shot,-172,36,575,4,0,2005-06,17,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,ORL,Home,34.0083,-118.4418
8987,2/28/2006,Jump Shot,79,191,426,4,0,2005-06,20,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,ORL,Home,33.8533,-118.1908
8989,2/28/2006,Jump Shot,-62,199,308,4,0,2005-06,20,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,ORL,Home,33.8453,-118.3318
8992,2/28/2006,Reverse Layup Shot,0,0,147,4,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,ORL,Home,34.0443,-118.2698
9007,3/1/2006,Jump Bank Shot,69,22,122,2,0,2005-06,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,POR,Away,34.0223,-118.2008
9009,3/1/2006,Jump Shot,0,199,666,3,0,2005-06,19,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,POR,Away,33.8453,-118.2698
9010,3/1/2006,Jump Shot,-204,36,634,3,0,2005-06,20,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,POR,Away,34.0083,-118.4738
9013,3/1/2006,Running Jump Shot,-54,133,433,3,0,2005-06,14,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,POR,Away,33.9113,-118.3238
9014,3/1/2006,Jump Shot,-166,161,383,3,0,2005-06,23,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,POR,Away,33.8833,-118.4358
9015,3/1/2006,Jump Shot,54,209,286,3,0,2005-06,21,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,POR,Away,33.8353,-118.2158
9017,3/1/2006,Jump Shot,67,219,392,4,0,2005-06,22,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,POR,Away,33.8253,-118.2028
9019,3/1/2006,Jump Shot,26,204,200,4,0,2005-06,20,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,POR,Away,33.8403,-118.2438
9025,3/3/2006,Jump Shot,179,197,273,1,0,2005-06,26,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,GSW,Away,33.8473,-118.0908
9029,3/3/2006,Turnaround Jump Shot,15,61,63,1,0,2005-06,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,GSW,Away,33.9833,-118.2548
9030,3/3/2006,Turnaround Jump Shot,-204,-1,2,1,0,2005-06,20,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,GSW,Away,34.0453,-118.4738
9032,3/3/2006,Jump Shot,140,146,562,2,0,2005-06,20,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,GSW,Away,33.8983,-118.1298
9035,3/3/2006,Fadeaway Jump Shot,151,199,675,3,0,2005-06,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,GSW,Away,33.8453,-118.1188
9039,3/3/2006,Turnaround Jump Shot,-75,158,254,3,0,2005-06,17,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,GSW,Away,33.8863,-118.3448
9042,3/3/2006,Jump Shot,161,206,59,3,0,2005-06,26,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,GSW,Away,33.8383,-118.1088
9046,3/3/2006,Alley Oop Layup shot,-20,10,517,4,0,2005-06,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,GSW,Away,34.0343,-118.2898
9049,3/3/2006,Turnaround Jump Shot,130,74,302,4,0,2005-06,14,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,GSW,Away,33.9703,-118.1398
9051,3/3/2006,Fadeaway Jump Shot,186,-5,116,4,0,2005-06,18,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,GSW,Away,34.0493,-118.0838
9053,3/4/2006,Reverse Layup Shot,0,0,413,1,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,DET,Home,34.0443,-118.2698
9056,3/4/2006,Jump Shot,163,18,148,1,0,2005-06,16,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,DET,Home,34.0263,-118.1068
9057,3/4/2006,Layup Shot,8,31,88,1,0,2005-06,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,DET,Home,34.0133,-118.2618
9058,3/4/2006,Jump Shot,-13,128,47,1,0,2005-06,12,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,DET,Home,33.9163,-118.2828
9059,3/4/2006,Jump Shot,-66,71,28,1,0,2005-06,9,1,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,DET,Home,33.9733,-118.3358
9064,3/4/2006,Jump Shot,107,179,554,3,0,2005-06,20,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,DET,Home,33.8653,-118.1628
9066,3/4/2006,Fadeaway Jump Shot,161,2,415,3,0,2005-06,16,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,DET,Home,34.0423,-118.1088
9067,3/4/2006,Jump Shot,-133,155,384,3,0,2005-06,20,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,DET,Home,33.8893,-118.4028
9069,3/4/2006,Jump Shot,128,229,272,3,0,2005-06,26,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,DET,Home,33.8153,-118.1418
9071,3/4/2006,Slam Dunk Shot,0,0,406,4,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,DET,Home,34.0443,-118.2698
9073,3/4/2006,Jump Shot,194,5,325,4,0,2005-06,19,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,DET,Home,34.0393,-118.0758
9076,3/4/2006,Jump Shot,126,155,249,4,0,2005-06,19,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,DET,Home,33.8893,-118.1438
9079,3/6/2006,Slam Dunk Shot,0,0,304,1,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAS,Home,34.0443,-118.2698
9080,3/6/2006,Jump Shot,128,112,195,1,0,2005-06,17,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,SAS,Home,33.9323,-118.1418
9082,3/6/2006,Layup Shot,0,0,157,1,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAS,Home,34.0443,-118.2698
9083,3/6/2006,Turnaround Jump Shot,43,45,127,1,0,2005-06,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,SAS,Home,33.9993,-118.2268
9087,3/6/2006,Jump Shot,11,204,326,2,0,2005-06,20,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,SAS,Home,33.8403,-118.2588
9088,3/6/2006,Jump Shot,-64,51,127,2,0,2005-06,8,1,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,SAS,Home,33.9933,-118.3338
9090,3/6/2006,Driving Layup Shot,0,0,0,2,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAS,Home,34.0443,-118.2698
9092,3/6/2006,Alley Oop Dunk Shot,0,0,590,3,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAS,Home,34.0443,-118.2698
9096,3/6/2006,Driving Finger Roll Shot,0,0,406,3,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAS,Home,34.0443,-118.2698
9099,3/6/2006,Driving Layup Shot,0,0,294,3,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAS,Home,34.0443,-118.2698
9100,3/6/2006,Reverse Layup Shot,0,0,198,3,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAS,Home,34.0443,-118.2698
9102,3/6/2006,Jump Bank Shot,151,15,0,3,0,2005-06,15,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,SAS,Home,34.0293,-118.1188
9104,3/6/2006,Jump Shot,159,210,265,4,0,2005-06,26,1,2PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,SAS,Home,33.8343,-118.1108
9105,3/6/2006,Jump Shot,-72,247,229,4,0,2005-06,25,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,SAS,Home,33.7973,-118.3418
9106,3/6/2006,Jump Shot,80,258,188,4,0,2005-06,27,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,SAS,Home,33.7863,-118.1898
9107,3/6/2006,Jump Shot,-103,245,153,4,0,2005-06,26,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,SAS,Home,33.7993,-118.3728
9111,3/8/2006,Layup Shot,0,0,661,1,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,NOP,Away,34.0443,-118.2698
9114,3/8/2006,Jump Shot,97,110,365,1,0,2005-06,14,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,NOP,Away,33.9343,-118.1728
9118,3/8/2006,Jump Shot,-199,183,83,1,0,2005-06,27,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,NOP,Away,33.8613,-118.4688
9127,3/8/2006,Fadeaway Jump Shot,-34,56,468,3,0,2005-06,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,NOP,Away,33.9883,-118.3038
9133,3/8/2006,Jump Shot,133,171,492,4,0,2005-06,21,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,NOP,Away,33.8733,-118.1368
9137,3/8/2006,Jump Shot,207,2,309,4,0,2005-06,20,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,NOP,Away,34.0423,-118.0628
9138,3/8/2006,Dunk Shot,0,0,287,4,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,NOP,Away,34.0443,-118.2698
9141,3/8/2006,Jump Shot,163,69,98,4,0,2005-06,17,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,NOP,Away,33.9753,-118.1068
9144,3/10/2006,Jump Shot,3,36,191,1,0,2005-06,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAS,Away,34.0083,-118.2668
9150,3/10/2006,Layup Shot,-3,0,620,2,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAS,Away,34.0443,-118.2728
9151,3/10/2006,Reverse Layup Shot,-5,0,542,2,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAS,Away,34.0443,-118.2748
9152,3/10/2006,Jump Shot,-120,187,292,2,0,2005-06,22,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,SAS,Away,33.8573,-118.3898
9153,3/10/2006,Layup Shot,0,-3,252,2,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAS,Away,34.0473,-118.2698
9154,3/10/2006,Jump Shot,213,109,146,2,0,2005-06,23,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,SAS,Away,33.9353,-118.0568
9166,3/10/2006,Reverse Layup Shot,-6,10,405,4,0,2005-06,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAS,Away,34.0343,-118.2758
9167,3/10/2006,Fadeaway Jump Shot,138,-6,308,4,0,2005-06,13,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,SAS,Away,34.0503,-118.1318
9169,3/10/2006,Dunk Shot,-11,7,207,4,0,2005-06,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAS,Away,34.0373,-118.2808
9171,3/10/2006,Jump Shot,126,87,149,4,0,2005-06,15,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,SAS,Away,33.9573,-118.1438
9178,3/12/2006,Jump Shot,199,169,650,2,0,2005-06,26,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,SEA,Home,33.8753,-118.0708
9183,3/12/2006,Alley Oop Dunk Shot,0,0,256,2,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SEA,Home,34.0443,-118.2698
9184,3/12/2006,Driving Layup Shot,0,0,224,2,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SEA,Home,34.0443,-118.2698
9188,3/12/2006,Jump Shot,-87,7,540,3,0,2005-06,8,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,SEA,Home,34.0373,-118.3568
9194,3/12/2006,Reverse Layup Shot,0,0,336,4,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SEA,Home,34.0443,-118.2698
9204,3/14/2006,Dunk Shot,0,0,216,1,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAC,Away,34.0443,-118.2698
9208,3/14/2006,Jump Shot,235,10,268,2,0,2005-06,23,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,SAC,Away,34.0343,-118.0348
9211,3/14/2006,Driving Layup Shot,0,0,85,2,0,2005-06,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAC,Away,34.0443,-118.2698
9213,3/14/2006,Jump Shot,15,151,643,3,0,2005-06,15,1,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,SAC,Away,33.8933,-118.2548
9215,3/14/2006,Jump Shot,-16,184,496,3,0,2005-06,18,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,SAC,Away,33.8603,-118.2858
9218,3/14/2006,Fadeaway Jump Shot,-171,7,78,3,0,2005-06,17,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,SAC,Away,34.0373,-118.4408
9220,3/14/2006,Fadeaway Jump Shot,120,104,591,4,0,2005-06,15,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,SAC,Away,33.9403,-118.1498
9223,3/14/2006,Jump Shot,230,49,351,4,0,2005-06,23,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,SAC,Away,33.9953,-118.0398
9227,3/14/2006,Jump Shot,156,227,90,4,0,2005-06,27,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,SAC,Away,33.8173,-118.1138
9228,3/14/2006,Jump Shot,-77,263,61,4,0,2005-06,27,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,SAC,Away,33.7813,-118.3468
9229,3/15/2006,Turnaround Jump Shot,24,174,610,1,0,2005-06,17,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,MIN,Home,33.8703,-118.2458
